fromId,toId,walk_time
06085503507,06085503325,96
06085503507,06085503709,81
06085503507,06085501102,105
06085503507,06085503802,108
06085503507,06085503803,105
06085503507,06085503214,113
06085503507,06085503213,98
06085503507,06085503804,91
06085503507,06085501300,88
06085503507,06085503322,74
06085503507,06085503903,69
06085503507,06085503305,60
06085503507,06085503602,44
06085507903,06085508505,116
06085507903,06085506102,106
06085507903,06085506402,118
06085507903,06085506301,105
06085507903,06085506604,75
06085507903,06085506401,114
06085507903,06085508001,49
06085507903,06085507903,1
06085507903,06085506305,75
06085507903,06085507807,67
06085507903,06085506103,73
06085507903,06085507808,61
06085507903,06085508003,37
06085507903,06085506606,89
06085507903,06085506605,91
06085507903,06085506000,117
06085507903,06085507701,87
06085507903,06085508101,71
06085507903,06085508202,86
06085507903,06085506202,54
06085507903,06085506601,66
06085507903,06085506203,74
06085507903,06085506101,88
06085507903,06085507500,84
06085507903,06085505403,97
06085507903,06085508203,102
06085507903,06085508004,35
06085507903,06085507401,43
06085507903,06085507806,92
06085507903,06085505401,110
06085507903,06085506302,91
06085507903,06085507905,36
06085507903,06085507301,119
06085507903,06085506701,106
06085507903,06085506702,119
06085507903,06085507702,95
06085507903,06085506304,80
06085507903,06085505900,111
06085507903,06085508102,60
06085507903,06085506603,92
06085507903,06085508304,117
06085507903,06085508507,115
06085507903,06085506503,110
06085507903,06085507904,25
06085507903,06085507402,64
06085507903,06085506204,51
06085507903,06085508204,92
06085507903,06085507906,18
06085507903,06085506501,108
06085506305,06085506102,68
06085506305,06085506402,46
06085506305,06085506301,51
06085506305,06085506604,66
06085506305,06085506401,59
06085506305,06085508001,98
06085506305,06085505303,117
06085506305,06085507903,75
06085506305,06085506305,0
06085506305,06085507807,119
06085506305,06085506103,67
06085506305,06085505402,94
06085506305,06085508003,76
06085506305,06085506606,37
06085506305,06085507205,116
06085506305,06085506605,20
06085506305,06085505500,99
06085506305,06085506000,77
06085506305,06085508101,117
06085506305,06085508202,119
06085506305,06085502603,91
06085506305,06085506502,84
06085506305,06085500500,105
06085506305,06085506202,37
06085506305,06085506601,36
06085506305,06085506203,55
06085506305,06085506101,79
06085506305,06085507500,113
06085506305,06085502102,93
06085506305,06085502701,102
06085506305,06085505403,98
06085506305,06085502604,90
06085506305,06085505600,114
06085506305,06085508004,61
06085506305,06085507401,94
06085506305,06085502001,89
06085506305,06085502901,119
06085506305,06085502101,69
06085506305,06085505401,110
06085506305,06085506302,29
06085506305,06085506703,91
06085506305,06085502601,106
06085506305,06085507905,104
06085506305,06085502702,115
06085506305,06085506701,75
06085506305,06085506702,73
06085506305,06085501900,117
06085506305,06085502202,97
06085506305,06085506304,28
06085506305,06085505900,67
06085506305,06085508102,95
06085506305,06085506603,58
06085506305,06085502201,101
06085506305,06085506503,55
06085506305,06085507904,66
06085506305,06085507402,70
06085506305,06085502002,101
06085506305,06085506204,35
06085506305,06085505700,102
06085506305,06085507906,91
06085506305,06085506501,36
06085506305,06085505800,88
06085507807,06085508001,45
06085507807,06085508404,102
06085507807,06085507903,67
06085507807,06085506305,119
06085507807,06085507807,0
06085507807,06085506103,110
06085507807,06085507808,28
06085507807,06085508403,85
06085507807,06085508003,62
06085507807,06085507701,28
06085507807,06085508101,61
06085507807,06085508202,114
06085507807,06085508503,109
06085507807,06085506202,97
06085507807,06085507703,70
06085507807,06085506203,111
06085507807,06085507805,74
06085507807,06085507500,94
06085507807,06085508203,86
06085507807,06085508004,76
06085507807,06085507401,76
06085507807,06085507600,113
06085507807,06085507806,44
06085507807,06085508303,70
06085507807,06085507905,37
06085507807,06085507702,58
06085507807,06085510002,101
06085507807,06085508102,88
06085507807,06085508304,71
06085507807,06085507904,85
06085507807,06085507402,112
06085507807,06085508401,118
06085507807,06085506204,95
06085507807,06085508204,97
06085507807,06085510100,112
06085507807,06085508301,85
06085507807,06085507906,51
06085506103,06085508505,95
06085506103,06085506102,35
06085506103,06085500400,108
06085506103,06085506402,104
06085506103,06085506301,54
06085506103,06085506604,114
06085506103,06085506401,79
06085506103,06085508001,71
06085506103,06085505303,83
06085506103,06085507903,73
06085506103,06085506305,67
06085506103,06085507807,110
06085506103,06085506103,0
06085506103,06085505402,51
06085506103,06085508003,54
06085506103,06085506606,102
06085506103,06085506605,86
06085506103,06085505500,65
06085506103,06085506000,48
06085506103,06085507701,104
06085506103,06085508101,75
06085506103,06085508202,59
06085506103,06085508508,87
06085506103,06085505302,79
06085506103,06085508503,112
06085506103,06085500500,96
06085506103,06085506202,67
06085506103,06085506601,91
06085506103,06085506203,17
06085506103,06085506101,19
06085506103,06085502102,118
06085506103,06085505203,101
06085506103,06085505403,34
06085506103,06085508203,91
06085506103,06085505600,89
06085506103,06085508004,43
06085506103,06085507401,110
06085506103,06085502001,88
06085506103,06085507806,98
06085506103,06085508303,119
06085506103,06085502101,111
06085506103,06085505401,47
06085506103,06085506302,74
06085506103,06085507905,101
06085506103,06085508504,109
06085506103,06085506304,54
06085506103,06085505900,48
06085506103,06085508102,40
06085506103,06085506603,116
06085506103,06085508304,108
06085506103,06085508507,71
06085506103,06085506503,117
06085506103,06085507904,67
06085506103,06085508703,113
06085506103,06085507402,105
06085506103,06085502002,109
06085506103,06085506204,52
06085506103,06085508204,80
06085506103,06085505700,80
06085506103,06085505202,106
06085506103,06085505305,69
06085506103,06085505304,71
06085506103,06085505301,91
06085506103,06085507906,88
06085506103,06085506501,96
06085506103,06085505800,70
06085512047,06085512042,94
06085512047,06085503108,117
06085512047,06085512020,76
06085512047,06085512029,57
06085512047,06085503116,83
06085512047,06085511913,104
06085512047,06085503003,105
06085512047,06085512026,52
06085512047,06085512032,105
06085512047,06085512019,68
06085512047,06085512031,68
06085512047,06085512045,23
06085512047,06085512023,51
06085512047,06085503002,120
06085512047,06085512047,0
06085512047,06085511916,102
06085512047,06085512037,35
06085512047,06085503218,104
06085512047,06085502906,108
06085512047,06085512039,114
06085512047,06085503217,113
06085512047,06085512025,54
06085512047,06085512030,44
06085512047,06085511914,74
06085512047,06085502907,117
06085512047,06085512017,100
06085512047,06085512036,57
06085512047,06085512027,41
06085512047,06085511915,81
06085512047,06085512021,73
06085512047,06085512005,82
06085512047,06085512024,67
06085512047,06085511910,114
06085512047,06085512033,79
06085512047,06085512022,74
06085512047,06085502909,91
06085512047,06085512052,45
06085512047,06085511907,101
06085512047,06085512053,18
06085512047,06085503208,118
06085512047,06085502910,77
06085512047,06085512043,90
06085512047,06085511905,109
06085503713,06085503306,89
06085503713,06085503323,111
06085503713,06085503401,82
06085503713,06085503110,82
06085503713,06085503703,49
06085503713,06085503105,103
06085503713,06085503710,30
06085503713,06085500902,97
06085503713,06085501402,60
06085503713,06085501401,59
06085503713,06085503511,68
06085503713,06085503402,97
06085503713,06085503601,51
06085503713,06085504320,95
06085503713,06085503507,60
06085503713,06085503713,0
06085503713,06085504410,117
06085503713,06085503510,52
06085503713,06085503117,96
06085503713,06085500100,102
06085503713,06085503707,41
06085503713,06085503708,30
06085503713,06085501200,76
06085503713,06085501501,66
06085503713,06085501600,103
06085503713,06085503111,116
06085503713,06085503712,12
06085503713,06085501502,77
06085503713,06085504319,59
06085503713,06085503711,38
06085503713,06085503321,89
06085503713,06085503509,84
06085503713,06085503112,112
06085503713,06085503508,63
06085503713,06085504322,115
06085503713,06085501000,94
06085503713,06085504321,70
06085503713,06085503315,115
06085503713,06085504101,50
06085503713,06085504001,31
06085503713,06085503506,57
06085503713,06085504317,82
06085503713,06085503504,72
06085503713,06085500901,96
06085503713,06085503902,29
06085503713,06085504314,91
06085503713,06085504316,76
06085503713,06085504102,51
06085503713,06085504311,96
06085503713,06085504201,57
06085503713,06085500800,115
06085503713,06085504002,34
06085503713,06085504202,110
06085503713,06085503709,45
06085503713,06085501102,82
06085503713,06085503802,51
06085503713,06085503803,48
06085503713,06085504315,107
06085503713,06085501101,101
06085503713,06085503804,34
06085503713,06085501300,81
06085503713,06085504318,114
06085503713,06085503322,104
06085503713,06085504307,65
06085503713,06085503903,14
06085503713,06085503305,109
06085503713,06085503602,53
06085503713,06085504323,103
06085504423,06085504418,21
06085504423,06085504505,96
06085504423,06085504320,77
06085504423,06085504423,0
06085504423,06085504410,64
06085504423,06085504421,74
06085504423,06085504413,62
06085504423,06085504506,114
06085504423,06085504504,53
06085504423,06085504507,78
06085504423,06085504322,112
06085504423,06085504321,101
06085504423,06085504412,28
06085504423,06085504414,56
06085504423,06085504314,80
06085504423,06085504316,117
06085504423,06085504420,84
06085504423,06085504422,93
06085504423,06085504416,36
06085504423,06085504315,61
06085504423,06085504415,20
06085504423,06085504411,41
06085504423,06085504307,102
06085504423,06085504323,91
06085505402,06085508505,80
06085505402,06085506102,34
06085505402,06085500400,88
06085505402,06085506402,116
06085505402,06085506301,65
06085505402,06085506401,89
06085505402,06085508001,120
06085505402,06085504901,118
06085505402,06085505303,36
06085505402,06085506305,94
06085505402,06085506103,51
06085505402,06085505402,0
06085505402,06085508602,120
06085505402,06085508403,118
06085505402,06085508003,103
06085505402,06085506605,104
06085505402,06085505500,19
06085505402,06085506000,29
06085505402,06085508101,100
06085505402,06085508202,51
06085505402,06085508704,105
06085505402,06085505007,107
06085505402,06085508508,69
06085505402,06085505302,36
06085505402,06085508503,99
06085505402,06085500500,95
06085505402,06085506202,111
06085505402,06085506601,119
06085505402,06085506203,57
06085505402,06085506101,38
06085505402,06085505203,70
06085505402,06085505403,27
06085505402,06085508203,88
06085505402,06085505600,45
06085505402,06085508004,93
06085505402,06085502001,96
06085505402,06085505401,24
06085505402,06085506302,86
06085505402,06085500600,105
06085505402,06085508504,96
06085505402,06085506304,78
06085505402,06085505900,51
06085505402,06085508102,74
06085505402,06085508304,109
06085505402,06085508507,55
06085505402,06085507904,117
06085505402,06085508703,91
06085505402,06085502002,117
06085505402,06085500300,116
06085505402,06085505001,115
06085505402,06085506204,88
06085505402,06085508204,77
06085505402,06085505700,53
06085505402,06085505202,60
06085505402,06085505305,46
06085505402,06085505304,36
06085505402,06085505301,51
06085505402,06085506501,108
06085505402,06085505800,63
06085504410,06085504418,54
06085504410,06085504505,49
06085504410,06085504320,28
06085504410,06085503713,117
06085504410,06085504423,64
06085504410,06085504410,0
06085504410,06085503708,103
06085504410,06085504421,108
06085504410,06085504413,87
06085504410,06085504319,91
06085504410,06085504504,57
06085504410,06085504507,88
06085504410,06085504322,48
06085504410,06085504321,50
06085504410,06085504412,71
06085504410,06085505006,86
06085504410,06085504414,90
06085504410,06085504317,70
06085504410,06085504314,50
06085504410,06085504316,60
06085504410,06085504311,79
06085504410,06085503709,114
06085504410,06085503802,105
06085504410,06085503803,93
06085504410,06085505008,115
06085504410,06085504416,29
06085504410,06085504315,39
06085504410,06085503804,98
06085504410,06085504318,84
06085504410,06085504415,48
06085504410,06085504411,26
06085504410,06085504307,64
06085504410,06085503903,117
06085504410,06085504323,32
06085510900,06085510803,21
06085510900,06085511301,45
06085510900,06085509201,105
06085510900,06085510300,114
06085510900,06085509202,88
06085510900,06085509500,98
06085510900,06085510900,0
06085510900,06085509404,70
06085510900,06085509403,85
06085510900,06085509600,113
06085510900,06085511302,61
06085510900,06085510801,36
06085510900,06085511701,119
06085510900,06085510600,48
06085510900,06085509401,59
06085510900,06085513000,61
06085510900,06085511608,89
06085510900,06085510802,43
06085510900,06085511100,46
06085510900,06085510700,41
06085510900,06085510500,82
06085510900,06085511400,27
06085510900,06085511609,80
06085510900,06085509302,63
06085510900,06085511000,30
06085510900,06085509303,80
06085510900,06085504601,97
06085510900,06085511200,60
06085510900,06085511705,91
06085510900,06085509304,67
06085510900,06085510400,93
06085503510,06085503306,56
06085503510,06085503323,62
06085503510,06085503401,63
06085503510,06085503110,67
06085503510,06085503118,107
06085503510,06085503703,40
06085503510,06085503105,88
06085503510,06085503710,52
06085503510,06085503211,100
06085503510,06085500902,116
06085503510,06085501402,86
06085503510,06085501401,94
06085503510,06085503324,75
06085503510,06085503511,22
06085503510,06085503402,65
06085503510,06085503601,90
06085503510,06085503507,44
06085503510,06085503713,52
06085503510,06085503510,0
06085503510,06085503117,81
06085503510,06085503329,110
06085503510,06085503707,82
06085503510,06085503212,116
06085503510,06085503708,73
06085503510,06085503336,96
06085503510,06085501200,110
06085503510,06085501501,86
06085503510,06085501600,111
06085503510,06085503111,101
06085503510,06085503712,55
06085503510,06085501502,93
06085503510,06085504319,102
06085503510,06085503711,53
06085503510,06085503321,53
06085503510,06085503509,37
06085503510,06085503112,103
06085503510,06085503313,92
06085503510,06085503508,19
06085503510,06085504321,114
06085503510,06085503315,79
06085503510,06085504101,50
06085503510,06085504001,32
06085503510,06085503506,35
06085503510,06085503326,116
06085503510,06085503327,102
06085503510,06085503504,52
06085503510,06085500901,119
06085503510,06085503902,58
06085503510,06085504316,119
06085503510,06085504102,39
06085503510,06085504201,81
06085503510,06085503304,93
06085503510,06085504002,32
06085503510,06085503337,106
06085503510,06085503325,84
06085503510,06085503312,115
06085503510,06085503709,87
06085503510,06085501102,119
06085503510,06085503802,82
06085503510,06085503803,92
06085503510,06085503804,77
06085503510,06085501300,102
06085503510,06085503322,55
06085503510,06085504307,106
06085503510,06085503903,55
06085503510,06085503305,73
06085503510,06085503602,67
06085511916,06085511913,57
06085511916,06085503003,80
06085511916,06085512026,117
06085511916,06085502800,71
06085511916,06085512019,118
06085511916,06085503001,110
06085511916,06085512045,114
06085511916,06085503002,98
06085511916,06085512047,102
06085511916,06085511916,0
06085511916,06085506803,46
06085511916,06085502906,27
06085511916,06085512025,92
06085511916,06085502908,61
06085511916,06085511914,55
06085511916,06085502907,65
06085511916,06085502701,114
06085511916,06085506802,87
06085511916,06085506804,73
06085511916,06085502901,98
06085511916,06085512027,73
06085511916,06085511915,35
06085511916,06085506801,109
06085511916,06085502601,116
06085511916,06085512005,94
06085511916,06085502702,105
06085511916,06085512024,79
06085511916,06085511910,96
06085511916,06085502909,58
06085511916,06085512052,70
06085511916,06085511907,104
06085511916,06085502902,94
06085511916,06085512053,86
06085511916,06085502903,93
06085511916,06085502910,40
06085511916,06085506900,85
06085511916,06085511905,101
06085503117,06085503306,79
06085503117,06085503323,118
06085503117,06085503401,47
06085503117,06085503110,18
06085503117,06085503118,27
06085503117,06085503703,49
06085503117,06085503105,25
06085503117,06085503710,74
06085503117,06085503211,45
06085503117,06085500902,60
06085503117,06085501402,43
06085503117,06085503121,78
06085503117,06085501401,58
06085503117,06085503324,118
06085503117,06085503511,90
06085503117,06085503402,64
06085503117,06085503601,75
06085503117,06085503507,57
06085503117,06085503713,96
06085503117,06085503510,81
06085503117,06085503117,0
06085503117,06085503218,112
06085503117,06085500100,102
06085503117,06085503707,91
06085503117,06085503212,61
06085503117,06085503708,106
06085503117,06085503336,102
06085503117,06085503210,108
06085503117,06085501200,68
06085503117,06085501501,35
06085503117,06085501600,48
06085503117,06085503111,27
06085503117,06085503712,88
06085503117,06085501502,37
06085503117,06085503113,60
06085503117,06085503123,98
06085503117,06085504319,118
06085503117,06085503711,60
06085503117,06085503321,92
06085503117,06085503509,114
06085503117,06085503112,40
06085503117,06085503217,98
06085503117,06085503508,97
06085503117,06085501000,82
06085503117,06085503207,85
06085503117,06085500200,115
06085503117,06085503315,106
06085503117,06085504101,113
06085503117,06085503122,64
06085503117,06085504001,90
06085503117,06085503506,70
06085503117,06085503204,92
06085503117,06085503504,53
06085503117,06085501700,68
06085503117,06085500901,70
06085503117,06085502301,113
06085503117,06085504102,102
06085503117,06085503115,99
06085503117,06085503304,70
06085503117,06085500800,88
06085503117,06085504002,74
06085503117,06085501900,108
06085503117,06085503337,101
06085503117,06085503709,92
06085503117,06085501102,77
06085503117,06085502500,116
06085503117,06085503214,76
06085503117,06085503208,119
06085503117,06085500300,114
06085503117,06085502400,95
06085503117,06085503213,62
06085503117,06085501101,95
06085503117,06085501300,59
06085503117,06085502302,105
06085503117,06085503903,106
06085503117,06085503305,81
06085503117,06085503602,49
06085503117,06085501800,83
06085507808,06085506604,110
06085507808,06085508001,64
06085507808,06085507903,61
06085507808,06085507807,28
06085507808,06085507808,0
06085507808,06085508403,107
06085507808,06085508003,76
06085507808,06085507701,50
06085507808,06085508101,82
06085507808,06085506202,102
06085507808,06085506601,103
06085507808,06085507703,86
06085507808,06085507805,96
06085507808,06085507500,73
06085507808,06085508203,107
06085507808,06085508004,87
06085507808,06085507401,56
06085507808,06085507600,96
06085507808,06085507806,66
06085507808,06085508303,92
06085507808,06085507905,28
06085507808,06085507702,42
06085507808,06085510002,120
06085507808,06085508102,106
06085507808,06085508304,93
06085507808,06085507904,78
06085507808,06085507402,91
06085507808,06085506204,106
06085507808,06085508204,118
06085507808,06085508301,106
06085507808,06085507906,45
06085509404,06085509107,94
06085509404,06085510803,50
06085509404,06085509902,95
06085509404,06085511301,115
06085509404,06085509201,65
06085509404,06085510300,58
06085509404,06085509202,47
06085509404,06085509500,29
06085509404,06085509700,63
06085509404,06085510900,70
06085509404,06085509404,0
06085509404,06085509106,102
06085509404,06085509403,16
06085509404,06085509901,78
06085509404,06085509600,44
06085509404,06085509108,91
06085509404,06085510801,61
06085509404,06085511701,77
06085509404,06085508601,118
06085509404,06085509105,88
06085509404,06085511702,106
06085509404,06085510600,52
06085509404,06085509401,18
06085509404,06085513000,112
06085509404,06085509802,66
06085509404,06085510802,35
06085509404,06085511100,111
06085509404,06085510001,108
06085509404,06085510700,53
06085509404,06085511704,115
06085509404,06085510500,36
06085509404,06085509109,83
06085509404,06085511400,95
06085509404,06085509102,118
06085509404,06085509302,33
06085509404,06085511000,89
06085509404,06085509303,32
06085509404,06085508401,120
06085509404,06085504601,91
06085509404,06085511705,116
06085509404,06085509304,52
06085509404,06085510200,70
06085509404,06085510400,27
06085509404,06085504700,111
06085512037,06085512042,73
06085512037,06085512020,72
06085512037,06085512029,26
06085512037,06085503116,103
06085512037,06085512026,55
06085512037,06085512032,74
06085512037,06085512019,91
06085512037,06085512031,36
06085512037,06085512045,25
06085512037,06085512023,46
06085512037,06085512047,35
06085512037,06085512037,0
06085512037,06085503218,99
06085512037,06085512039,89
06085512037,06085503217,110
06085512037,06085512025,79
06085512037,06085512030,22
06085512037,06085511914,105
06085512037,06085512017,91
06085512037,06085512001,116
06085512037,06085512036,26
06085512037,06085512027,70
06085512037,06085511915,110
06085512037,06085512021,63
06085512037,06085512005,110
06085512037,06085512024,96
06085512037,06085512033,48
06085512037,06085512022,51
06085512037,06085502909,120
06085512037,06085512034,95
06085512037,06085512052,73
06085512037,06085512053,47
06085512037,06085503208,109
06085512037,06085512035,108
06085512037,06085502910,106
06085512037,06085512043,68
06085503218,06085512042,56
06085503218,06085503108,97
06085503218,06085512020,41
06085503218,06085512029,87
06085503218,06085503118,92
06085503218,06085503116,49
06085503218,06085503105,113
06085503218,06085503003,106
06085503218,06085503211,81
06085503218,06085512026,66
06085503218,06085503121,93
06085503218,06085512019,47
06085503218,06085503001,117
06085503218,06085512045,100
06085503218,06085512023,69
06085503218,06085503402,113
06085503218,06085503002,101
06085503218,06085512047,104
06085503218,06085503117,112
06085503218,06085512037,99
06085503218,06085503218,0
06085503218,06085503212,62
06085503218,06085503336,81
06085503218,06085503210,35
06085503218,06085503111,103
06085503218,06085503113,118
06085503218,06085503123,115
06085503218,06085512039,111
06085503218,06085503112,117
06085503218,06085503217,16
06085503218,06085503333,97
06085503218,06085503207,46
06085503218,06085503315,103
06085503218,06085512025,74
06085503218,06085503122,89
06085503218,06085512030,115
06085503218,06085512017,41
06085503218,06085503204,36
06085503218,06085503327,103
06085503218,06085512036,111
06085503218,06085512027,94
06085503218,06085512021,48
06085503218,06085512005,86
06085503218,06085503115,62
06085503218,06085512024,94
06085503218,06085503304,91
06085503218,06085512022,75
06085503218,06085512052,114
06085503218,06085503337,64
06085503218,06085512053,111
06085503218,06085503214,59
06085503218,06085503208,28
06085503218,06085503213,51
06085503218,06085512043,70
06085503218,06085503305,104
06085503329,06085503306,98
06085503329,06085503323,56
06085503329,06085503401,118
06085503329,06085503211,106
06085503329,06085503324,47
06085503329,06085503511,94
06085503329,06085503402,104
06085503329,06085503507,117
06085503329,06085503510,110
06085503329,06085503329,0
06085503329,06085503212,93
06085503329,06085503336,46
06085503329,06085503210,103
06085503329,06085503111,118
06085503329,06085503321,75
06085503329,06085503509,90
06085503329,06085503313,50
06085503329,06085503217,109
06085503329,06085503508,110
06085503329,06085503333,44
06085503329,06085503207,86
06085503329,06085503315,42
06085503329,06085503332,107
06085503329,06085503506,108
06085503329,06085503204,117
06085503329,06085503326,39
06085503329,06085503327,21
06085503329,06085503504,115
06085503329,06085503330,81
06085503329,06085503334,88
06085503329,06085503304,74
06085503329,06085503337,63
06085503329,06085503331,58
06085503329,06085503325,29
06085503329,06085503312,108
06085503329,06085503208,114
06085503329,06085503213,107
06085503329,06085503322,75
06085503329,06085503305,67
06085506803,06085511913,74
06085506803,06085503003,81
06085506803,06085502800,40
06085506803,06085503001,109
06085506803,06085503002,99
06085506803,06085511916,46
06085506803,06085506803,0
06085506803,06085502906,37
06085506803,06085502603,102
06085506803,06085512025,118
06085506803,06085507100,105
06085506803,06085502908,42
06085506803,06085511914,87
06085506803,06085502907,61
06085506803,06085502701,87
06085506803,06085506802,44
06085506803,06085506804,37
06085506803,06085502604,104
06085506803,06085502901,72
06085506803,06085512027,99
06085506803,06085511915,62
06085506803,06085506801,65
06085506803,06085502601,111
06085506803,06085512005,103
06085506803,06085502702,70
06085506803,06085512024,99
06085506803,06085511910,118
06085506803,06085506702,119
06085506803,06085502909,61
06085506803,06085502202,118
06085506803,06085507203,88
06085506803,06085512052,100
06085506803,06085502902,74
06085506803,06085512053,114
06085506803,06085502903,88
06085506803,06085502910,63
06085506803,06085506900,65
06085500100,06085503110,97
06085500100,06085503703,111
06085500100,06085503105,91
06085500100,06085503710,92
06085500100,06085500902,57
06085500100,06085501402,59
06085500100,06085500400,58
06085500100,06085501401,50
06085500100,06085504505,101
06085500100,06085503601,67
06085500100,06085504320,108
06085500100,06085503713,102
06085500100,06085503117,102
06085500100,06085500100,0
06085500100,06085503707,80
06085500100,06085503708,72
06085500100,06085501200,35
06085500100,06085501501,77
06085500100,06085501600,65
06085500100,06085503712,90
06085500100,06085501502,74
06085500100,06085503113,100
06085500100,06085504319,59
06085500100,06085503711,98
06085500100,06085503112,82
06085500100,06085504322,79
06085500100,06085501000,40
06085500100,06085500200,26
06085500100,06085504321,88
06085500100,06085500500,84
06085500100,06085503122,106
06085500100,06085505006,87
06085500100,06085505203,78
06085500100,06085504317,61
06085500100,06085505600,100
06085500100,06085501700,85
06085500100,06085502001,100
06085500100,06085500901,54
06085500100,06085504314,111
06085500100,06085500600,70
06085500100,06085504316,73
06085500100,06085505100,68
06085500100,06085504311,61
06085500100,06085500800,72
06085500100,06085504002,113
06085500100,06085501900,98
06085500100,06085505900,115
06085500100,06085503709,57
06085500100,06085501102,27
06085500100,06085503802,112
06085500100,06085503803,89
06085500100,06085502002,105
06085500100,06085500300,54
06085500100,06085501101,25
06085500100,06085503804,92
06085500100,06085501300,50
06085500100,06085504318,37
06085500100,06085505700,94
06085500100,06085504307,88
06085500100,06085503903,111
06085500100,06085503602,96
06085500100,06085504323,97
06085500100,06085501800,100
06085500100,06085505800,97
06085508602,06085509107,47
06085508602,06085509902,86
06085508602,06085509201,101
06085508602,06085508505,53
06085508602,06085508001,120
06085508602,06085509202,119
06085508602,06085509500,110
06085508602,06085509700,92
06085508602,06085508404,33
06085508602,06085505303,114
06085508602,06085505402,120
06085508602,06085508602,0
06085508602,06085508403,45
06085508602,06085508003,120
06085508602,06085509106,38
06085508602,06085504806,80
06085508602,06085509901,109
06085508602,06085504805,86
06085508602,06085509600,94
06085508602,06085508101,93
06085508602,06085508202,75
06085508602,06085508704,55
06085508602,06085508508,61
06085508602,06085505302,100
06085508602,06085504802,109
06085508602,06085508503,37
06085508602,06085509108,82
06085508602,06085507805,103
06085508602,06085508601,23
06085508602,06085509105,62
06085508602,06085505403,107
06085508602,06085508800,27
06085508602,06085508900,66
06085508602,06085508203,61
06085508602,06085507806,97
06085508602,06085508303,72
06085508602,06085505401,96
06085508602,06085508504,33
06085508602,06085509802,93
06085508602,06085510001,118
06085508602,06085510002,105
06085508602,06085509109,73
06085508602,06085509102,50
06085508602,06085508102,103
06085508602,06085508304,62
06085508602,06085508507,77
06085508602,06085508703,34
06085508602,06085508401,60
06085508602,06085508204,68
06085508602,06085505202,119
06085508602,06085508301,87
06085508602,06085504803,76
06085508602,06085505305,78
06085508602,06085509000,46
06085508602,06085505304,90
06085508602,06085505301,76
06085511707,06085511707,3
06085508403,06085509107,63
06085508403,06085509902,71
06085508403,06085508505,58
06085508403,06085508001,99
06085508403,06085509700,98
06085508403,06085508404,16
06085508403,06085507807,85
06085508403,06085505402,118
06085508403,06085507808,107
06085508403,06085508602,45
06085508403,06085508403,0
06085508403,06085508003,114
06085508403,06085509106,54
06085508403,06085504806,120
06085508403,06085507701,76
06085508403,06085509901,95
06085508403,06085509600,107
06085508403,06085508101,72
06085508403,06085508202,72
06085508403,06085508704,95
06085508403,06085508508,71
06085508403,06085505302,120
06085508403,06085508503,30
06085508403,06085509108,105
06085508403,06085507805,58
06085508403,06085506101,119
06085508403,06085508601,43
06085508403,06085509105,66
06085508403,06085505403,106
06085508403,06085508800,69
06085508403,06085508900,107
06085508403,06085508203,42
06085508403,06085507806,52
06085508403,06085508303,26
06085508403,06085505401,94
06085508403,06085507905,116
06085508403,06085508504,41
06085508403,06085511702,95
06085508403,06085509802,94
06085508403,06085510001,79
06085508403,06085510002,60
06085508403,06085509109,96
06085508403,06085509102,78
06085508403,06085508102,100
06085508403,06085508304,28
06085508403,06085508507,77
06085508403,06085508703,66
06085508403,06085508401,34
06085508403,06085508204,54
06085508403,06085510200,119
06085508403,06085510100,85
06085508403,06085508301,42
06085508403,06085504803,119
06085508403,06085505305,93
06085508403,06085509000,88
06085508403,06085505304,105
06085508403,06085505301,102
06085503707,06085503306,98
06085503707,06085503401,77
06085503707,06085503110,77
06085503707,06085503118,118
06085503707,06085503703,56
06085503707,06085503105,98
06085503707,06085503710,35
06085503707,06085500902,87
06085503707,06085501402,51
06085503707,06085501401,37
06085503707,06085503511,99
06085503707,06085503402,93
06085503707,06085503601,29
06085503707,06085504320,117
06085503707,06085503507,73
06085503707,06085503713,41
06085503707,06085503510,82
06085503707,06085503117,91
06085503707,06085500100,80
06085503707,06085503707,0
06085503707,06085503708,37
06085503707,06085501200,54
06085503707,06085501501,58
06085503707,06085501600,94
06085503707,06085503111,112
06085503707,06085503712,33
06085503707,06085501502,69
06085503707,06085504319,49
06085503707,06085503711,42
06085503707,06085503321,119
06085503707,06085503509,117
06085503707,06085503112,103
06085503707,06085503508,96
06085503707,06085504322,103
06085503707,06085501000,72
06085503707,06085500200,99
06085503707,06085504321,92
06085503707,06085504101,87
06085503707,06085504001,68
06085503707,06085503506,80
06085503707,06085504317,74
06085503707,06085503504,78
06085503707,06085501700,116
06085503707,06085500901,86
06085503707,06085503902,69
06085503707,06085504314,113
06085503707,06085500600,118
06085503707,06085504316,79
06085503707,06085504102,89
06085503707,06085504311,81
06085503707,06085504201,86
06085503707,06085500800,104
06085503707,06085504002,53
06085503707,06085503709,27
06085503707,06085501102,60
06085503707,06085503802,78
06085503707,06085503803,73
06085503707,06085500300,105
06085503707,06085501101,79
06085503707,06085503804,60
06085503707,06085501300,72
06085503707,06085504318,96
06085503707,06085504307,86
06085503707,06085503903,55
06085503707,06085503602,48
06085503707,06085504323,109
06085503212,06085512042,100
06085503212,06085503306,70
06085503212,06085503323,109
06085503212,06085503401,73
06085503212,06085512020,83
06085503212,06085503110,69
06085503212,06085503118,47
06085503212,06085503116,89
06085503212,06085503703,102
06085503212,06085503105,84
06085503212,06085503211,20
